flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
7146.1562,9.423562,0.0038014844,889203,356.67534772273666,1449.2647986897048,6476.378,7.813128,1041.5186,2.5702047,7146.1562,9.423562,0,,,,,356.67534772273666,0.0009291557,1449.2647986897048,0.0007787901,-0.010610281,-0.011254412
7153.969,9.424246,0.003801496,889204,356.6761745807254,1449.2669529480477,6480.317,7.8136954,1046.0382,2.57079,7153.969,9.424246,0,,,,,356.6761745807254,0.0009281719,1449.2669529480477,0.000778075,-0.009041165,-0.008996258
7150.05,9.426386,0.0038015076,889205,356.6768351529061,1449.2662702731498,6474.3945,7.8154693,1046.9252,2.57362,7150.05,9.426386,0,,,,,356.6768351529061,0.0009289988,1449.2662702731498,0.0007787735,-0.009241292,-0.011893796
7162.6636,9.429805,0.0038015193,889206,356.67666146023146,1449.2681110902952,6485.492,7.8183045,1043.3235,2.5711637,7162.6636,9.429805,0,,,,,356.67666146023146,0.0009277574,1449.2681110902952,0.00077920954,-0.0075175087,-0.0057834033
7147.66,9.420509,0.003801531,889207,356.67818555523627,1449.2666408119371,6476.6416,7.8105974,1040.5985,2.568489,7147.66,9.420509,0,,,,,356.67818555523627,0.00092867465,1449.2666408119371,0.00077807764,-0.00909266,-0.010281837
7142.7114,9.417943,0.0038015426,889208,356.6762247243175,1449.2675103167674,6469.7324,7.8084693,1045.8787,2.5707781,7142.7114,9.417943,0,,,,,356.6762247243175,0.00092988234,1449.2675103167674,0.0007785935,-0.009092653,-0.0072992435
7156.966,9.426915,0.003801554,889209,356.67799553727804,1449.2654279769738,6483.2905,7.8159084,1047.0837,2.5728166,7156.966,9.426915,0,,,,,356.67799553727804,0.00092673366,1449.2654279769738,0.0007779821,-0.0083722565,-0.010464384
7136.8228,9.414777,0.0038015656,889210,356.67784220047827,1449.265470276575,6461.9263,7.805845,1043.4916,2.5703444,7136.8228,9.414777,0,,,,,356.67784220047827,0.000930921,1449.265470276575,0.00077949127,-0.006908283,-0.008634741
7140.749,9.418838,0.0038015773,889211,356.6773466374365,1449.2665932830228,6467.0356,7.809211,1046.3578,2.5734432,7140.749,9.418838,0,,,,,356.6773466374365,0.0009301074,1449.2665932830228,0.00077958714,-0.0065574506,-0.0075612036
7146.707,9.418906,0.0038015887,889212,356.6788396444464,1449.267884072914,6476.6685,7.809268,1041.0066,2.5689795,7146.707,9.418906,0,,,,,356.6788396444464,0.00092722866,1449.267884072914,0.00077738735,-0.0036288828,-0.007913188
7162.0776,9.434467,0.0038016003,889213,356.67561818339016,1449.266716782112,6489.041,7.8221693,1038.3336,2.5748918,7162.0776,9.434467,0,,,,,356.67561818339016,0.0009305731,1449.266716782112,0.0007783009,-0.011042369,-0.008903311
7145.0117,9.424084,0.003801612,889214,356.6786788093103,1449.2680563936565,6473.0415,7.813561,1048.8514,2.5728834,7145.0117,9.424084,0,,,,,356.6786788093103,0.00092902355,1449.2680563936565,0.00077927596,-0.006113553,-0.0074443296
7143.428,9.416346,0.0038016234,889215,356.6785080455516,1449.2647733538126,6469.6304,7.8071446,1041.7211,2.571223,7143.428,9.416346,0,,,,,356.6785080455516,0.0009298394,1449.2647733538126,0.00077828986,-0.0058565736,-0.008421253
7156.104,9.423538,0.0038016348,889216,356.6811755762642,1449.2660661722205,6484.099,7.813109,1039.4435,2.5686896,7156.104,9.423538,0,,,,,356.6811755762642,0.000927083,1449.2660661722205,0.00077817845,-0.004335069,-0.0076670405
7159.895,9.42737,0.0038016464,889217,356.677656180111,1449.2662139195522,6488.376,7.8162856,1041.1313,2.5687032,7159.895,9.42737,0,,,,,356.677656180111,0.00092708896,1449.2662139195522,0.0007776961,-0.0074477964,-0.009307432
7142.486,9.420297,0.0038016578,889218,356.6797768208226,1449.2701523990631,6465.76,7.810421,1046.5201,2.574303,7142.486,9.420297,0,,,,,356.6797768208226,0.0009303015,1449.2701523990631,0.00078046945,-0.0039664707,-0.0055091227
7153.0903,9.420168,0.0038016692,889219,356.6770790566228,1449.2659343641756,6480.005,7.8103137,1039.3597,2.567568,7153.0903,9.420168,0,,,,,356.6770790566228,0.00092823367,1449.2659343641756,0.00077787496,-0.008028039,-0.0097439205
